VariableName,Value,ValueLabel
Core Based Statistical Area (CBSA) (HD2014),13820,"Birmingham-Hoover, AL"
Core Based Statistical Area (CBSA) (HD2014),14020,"Bloomington, IN"
Core Based Statistical Area (CBSA) (HD2014),14260,"Boise City, ID"
Core Based Statistical Area (CBSA) (HD2014),14380,"Boone, NC"
Core Based Statistical Area (CBSA) (HD2014),14500,"Boulder, CO"
Core Based Statistical Area (CBSA) (HD2014),14540,"Bowling Green, KY"
Core Based Statistical Area (CBSA) (HD2014),15380,"Buffalo-Cheektowaga-Niagara Falls, NY"
Core Based Statistical Area (CBSA) (HD2014),16580,"Champaign-Urbana, IL"
Core Based Statistical Area (CBSA) (HD2014),16740,"Charlotte-Concord-Gastonia, NC-SC"
Core Based Statistical Area (CBSA) (HD2014),16980,"Chicago-Naperville-Elgin, IL-IN-WI"
Core Based Statistical Area (CBSA) (HD2014),17140,"Cincinnati, OH-KY-IN"
Core Based Statistical Area (CBSA) (HD2014),17780,"College Station-Bryan, TX"
Core Based Statistical Area (CBSA) (HD2014),17820,"Colorado Springs, CO"
Core Based Statistical Area (CBSA) (HD2014),17860,"Columbia, MO"
Core Based Statistical Area (CBSA) (HD2014),17900,"Columbia, SC"
Core Based Statistical Area (CBSA) (HD2014),18140,"Columbus, OH"
Core Based Statistical Area (CBSA) (HD2014),18700,"Corvallis, OR"
Core Based Statistical Area (CBSA) (HD2014),19100,"Dallas-Fort Worth-Arlington, TX"
Core Based Statistical Area (CBSA) (HD2014),21340,"El Paso, TX"
Core Based Statistical Area (CBSA) (HD2014),21660,"Eugene, OR"
Core Based Statistical Area (CBSA) (HD2014),22220,"Fayetteville-Springdale-Rogers, AR-MO"
Core Based Statistical Area (CBSA) (HD2014),22660,"Fort Collins, CO"
Core Based Statistical Area (CBSA) (HD2014),23420,"Fresno, CA"
Core Based Statistical Area (CBSA) (HD2014),23540,"Gainesville, FL"
Core Based Statistical Area (CBSA) (HD2014),24780,"Greenville, NC"
Core Based Statistical Area (CBSA) (HD2014),25620,"Hattiesburg, MS"
Core Based Statistical Area (CBSA) (HD2014),26420,"Houston-The Woodlands-Sugar Land, TX"
Core Based Statistical Area (CBSA) (HD2014),26580,"Huntington-Ashland, WV-KY-OH"
Core Based Statistical Area (CBSA) (HD2014),26980,"Iowa City, IA"
Core Based Statistical Area (CBSA) (HD2014),27860,"Jonesboro, AR"
Core Based Statistical Area (CBSA) (HD2014),28020,"Kalamazoo-Portage, MI"
Core Based Statistical Area (CBSA) (HD2014),28940,"Knoxville, TN"
Core Based Statistical Area (CBSA) (HD2014),29180,"Lafayette, LA"
Core Based Statistical Area (CBSA) (HD2014),29200,"Lafayette-West Lafayette, IN"
Core Based Statistical Area (CBSA) (HD2014),29620,"Lansing-East Lansing, MI"
Core Based Statistical Area (CBSA) (HD2014),29660,"Laramie, WY"
Core Based Statistical Area (CBSA) (HD2014),29820,"Las Vegas-Henderson-Paradise, NV"
Core Based Statistical Area (CBSA) (HD2014),29940,"Lawrence, KS"
Core Based Statistical Area (CBSA) (HD2014),30460,"Lexington-Fayette, KY"
Core Based Statistical Area (CBSA) (HD2014),30700,"Lincoln, NE"
Core Based Statistical Area (CBSA) (HD2014),30780,"Little Rock-North Little Rock-Conway, AR"
Core Based Statistical Area (CBSA) (HD2014),30860,"Logan, UT-ID"
Core Based Statistical Area (CBSA) (HD2014),31080,"Los Angeles-Long Beach-Anaheim, CA"
Core Based Statistical Area (CBSA) (HD2014),31180,"Lubbock, TX"
Core Based Statistical Area (CBSA) (HD2014),31540,"Madison, WI"
Core Based Statistical Area (CBSA) (HD2014),31740,"Manhattan, KS"
Core Based Statistical Area (CBSA) (HD2014),32820,"Memphis, TN-MS-AR"
Core Based Statistical Area (CBSA) (HD2014),33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
Core Based Statistical Area (CBSA) (HD2014),33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
Core Based Statistical Area (CBSA) (HD2014),33660,"Mobile, AL"
Core Based Statistical Area (CBSA) (HD2014),33740,"Monroe, LA"
Core Based Statistical Area (CBSA) (HD2014),34060,"Morgantown, WV"
Core Based Statistical Area (CBSA) (HD2014),34380,"Mount Pleasant, MI"
Core Based Statistical Area (CBSA) (HD2014),34620,"Muncie, IN"
Core Based Statistical Area (CBSA) (HD2014),34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
Core Based Statistical Area (CBSA) (HD2014),34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Core Based Statistical Area (CBSA) (HD2014),35380,"New Orleans-Metairie, LA"
Core Based Statistical Area (CBSA) (HD2014),35620,"New York-Newark-Jersey City, NY-NJ-PA"
Core Based Statistical Area (CBSA) (HD2014),36420,"Oklahoma City, OK"
Core Based Statistical Area (CBSA) (HD2014),36740,"Orlando-Kissimmee-Sanford, FL"
Core Based Statistical Area (CBSA) (HD2014),37060,"Oxford, MS"
Core Based Statistical Area (CBSA) (HD2014),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
Core Based Statistical Area (CBSA) (HD2014),38060,"Phoenix-Mesa-Scottsdale, AZ"
Core Based Statistical Area (CBSA) (HD2014),39420,"Pullman, WA"
Core Based Statistical Area (CBSA) (HD2014),39900,"Reno, NV"
Core Based Statistical Area (CBSA) (HD2014),40820,"Ruston, LA"
Core Based Statistical Area (CBSA) (HD2014),41620,"Salt Lake City, UT"
Core Based Statistical Area (CBSA) (HD2014),41700,"San Antonio-New Braunfels, TX"
Core Based Statistical Area (CBSA) (HD2014),41740,"San Diego-Carlsbad, CA"
Core Based Statistical Area (CBSA) (HD2014),41860,"San Francisco-Oakland-Hayward, CA"
Core Based Statistical Area (CBSA) (HD2014),41940,"San Jose-Sunnyvale-Santa Clara, CA"
Core Based Statistical Area (CBSA) (HD2014),42660,"Seattle-Tacoma-Bellevue, WA"
Core Based Statistical Area (CBSA) (HD2014),43780,"South Bend-Mishawaka, IN-MI"
Core Based Statistical Area (CBSA) (HD2014),44260,"Starkville, MS"
Core Based Statistical Area (CBSA) (HD2014),44340,"Statesboro, GA"
Core Based Statistical Area (CBSA) (HD2014),44660,"Stillwater, OK"
Core Based Statistical Area (CBSA) (HD2014),45300,"Tampa-St. Petersburg-Clearwater, FL"
Core Based Statistical Area (CBSA) (HD2014),45780,"Toledo, OH"
Core Based Statistical Area (CBSA) (HD2014),45980,"Troy, AL"
Core Based Statistical Area (CBSA) (HD2014),46060,"Tucson, AZ"
Core Based Statistical Area (CBSA) (HD2014),46140,"Tulsa, OK"
Core Based Statistical Area (CBSA) (HD2014),46220,"Tuscaloosa, AL"
Core Based Statistical Area (CBSA) (HD2014),47260,"Virginia Beach-Norfolk-Newport News, VA-NC"
Core Based Statistical Area (CBSA) (HD2014),47380,"Waco, TX"
Core Based Statistical Area (CBSA) (HD2014),47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
Core Based Statistical Area (CBSA) (HD2014),48620,"Wichita, KS"
CBSA Type Metropolitan or Micropolitan (HD2014),1,Metropolitan Statistical Area 
CBSA Type Metropolitan or Micropolitan (HD2014),2,Micropolitan Statistical Area
Combined Statistical Area (CSA) (HD2014),106,"Albuquerque-Santa Fe-Las Vegas, NM"
Combined Statistical Area (CSA) (HD2014),122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
Combined Statistical Area (CSA) (HD2014),142,"Birmingham-Hoover-Talladega, AL"
Combined Statistical Area (CSA) (HD2014),144,"Bloomington-Bedford, IN"
Combined Statistical Area (CSA) (HD2014),147,"Boise City-Mountain Home-Ontario, ID-OR"
Combined Statistical Area (CSA) (HD2014),150,"Bowling Green-Glasgow, KY"
Combined Statistical Area (CSA) (HD2014),160,"Buffalo-Cheektowaga, NY"
Combined Statistical Area (CSA) (HD2014),168,"Cedar Rapids-Iowa City, IA"
Combined Statistical Area (CSA) (HD2014),170,"Charleston-Huntington-Ashland, WV-OH-KY"
Combined Statistical Area (CSA) (HD2014),172,"Charlotte-Concord, NC-SC"
Combined Statistical Area (CSA) (HD2014),176,"Chicago-Naperville, IL-IN-WI"
Combined Statistical Area (CSA) (HD2014),178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
Combined Statistical Area (CSA) (HD2014),184,"Cleveland-Akron-Canton, OH"
Combined Statistical Area (CSA) (HD2014),190,"Columbia-Moberly-Mexico, MO"
Combined Statistical Area (CSA) (HD2014),192,"Columbia-Orangeburg-Newberry, SC"
Combined Statistical Area (CSA) (HD2014),194,"Columbus-Auburn-Opelika, GA-AL"
Combined Statistical Area (CSA) (HD2014),198,"Columbus-Marion-Zanesville, OH"
Combined Statistical Area (CSA) (HD2014),206,"Dallas-Fort Worth, TX-OK"
Combined Statistical Area (CSA) (HD2014),216,"Denver-Aurora, CO"
Combined Statistical Area (CSA) (HD2014),218,"Des Moines-Ames-West Des Moines, IA"
Combined Statistical Area (CSA) (HD2014),220,"Detroit-Warren-Ann Arbor, MI"
Combined Statistical Area (CSA) (HD2014),238,"El Paso-Las Cruces, TX-NM"
Combined Statistical Area (CSA) (HD2014),260,"Fresno-Madera, CA"
Combined Statistical Area (CSA) (HD2014),264,"Gainesville-Lake City, FL"
Combined Statistical Area (CSA) (HD2014),274,"Greenville-Washington, NC"
Combined Statistical Area (CSA) (HD2014),288,"Houston-The Woodlands, TX"
Combined Statistical Area (CSA) (HD2014),294,"Indianapolis-Carmel-Muncie, IN"
Combined Statistical Area (CSA) (HD2014),308,"Jonesboro-Paragould, AR"
Combined Statistical Area (CSA) (HD2014),310,"Kalamazoo-Battle Creek-Portage, MI"
Combined Statistical Area (CSA) (HD2014),312,"Kansas City-Overland Park-Kansas City, MO-KS"
Combined Statistical Area (CSA) (HD2014),314,"Knoxville-Morristown-Sevierville, TN"
Combined Statistical Area (CSA) (HD2014),318,"Lafayette-Opelousas-Morgan City, LA"
Combined Statistical Area (CSA) (HD2014),320,"Lafayette-West Lafayette-Frankfort, IN"
Combined Statistical Area (CSA) (HD2014),330,"Lansing-East Lansing-Owosso, MI"
Combined Statistical Area (CSA) (HD2014),332,"Las Vegas-Henderson, NV-AZ"
Combined Statistical Area (CSA) (HD2014),336,"Lexington-Fayette--Richmond--Frankfort, KY"
Combined Statistical Area (CSA) (HD2014),339,"Lincoln-Beatrice, NE"
Combined Statistical Area (CSA) (HD2014),340,"Little Rock-North Little Rock, AR"
Combined Statistical Area (CSA) (HD2014),348,"Los Angeles-Long Beach, CA"
Combined Statistical Area (CSA) (HD2014),352,"Lubbock-Levelland, TX"
Combined Statistical Area (CSA) (HD2014),357,"Madison-Janesville-Beloit, WI"
Combined Statistical Area (CSA) (HD2014),358,"Manhattan-Junction City, KS"
Combined Statistical Area (CSA) (HD2014),368,"Memphis-Forrest City, TN-MS-AR"
Combined Statistical Area (CSA) (HD2014),370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
Combined Statistical Area (CSA) (HD2014),378,"Minneapolis-St. Paul, MN-WI"
Combined Statistical Area (CSA) (HD2014),380,"Mobile-Daphne-Fairhope, AL"
Combined Statistical Area (CSA) (HD2014),384,"Monroe-Ruston-Bastrop, LA"
Combined Statistical Area (CSA) (HD2014),390,"Morgantown-Fairmont, WV"
Combined Statistical Area (CSA) (HD2014),394,"Mount Pleasant-Alma, MI"
Combined Statistical Area (CSA) (HD2014),396,"Myrtle Beach-Conway, SC-NC"
Combined Statistical Area (CSA) (HD2014),400,"Nashville-Davidson--Murfreesboro, TN"
Combined Statistical Area (CSA) (HD2014),406,"New Orleans-Metairie-Hammond, LA-MS"
Combined Statistical Area (CSA) (HD2014),408,"New York-Newark, NY-NJ-CT-PA"
Combined Statistical Area (CSA) (HD2014),416,"Oklahoma City-Shawnee, OK"
Combined Statistical Area (CSA) (HD2014),422,"Orlando-Deltona-Daytona Beach, FL"
Combined Statistical Area (CSA) (HD2014),428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
Combined Statistical Area (CSA) (HD2014),440,"Portland-Vancouver-Salem, OR-WA"
Combined Statistical Area (CSA) (HD2014),446,"Pullman-Moscow, WA-ID"
Combined Statistical Area (CSA) (HD2014),456,"Reno-Carson City-Fernley, NV"
Combined Statistical Area (CSA) (HD2014),482,"Salt Lake City-Provo-Orem, UT"
Combined Statistical Area (CSA) (HD2014),488,"San Jose-San Francisco-Oakland, CA"
Combined Statistical Area (CSA) (HD2014),496,"Savannah-Hinesville-Statesboro, GA"
Combined Statistical Area (CSA) (HD2014),500,"Seattle-Tacoma, WA"
Combined Statistical Area (CSA) (HD2014),515,"South Bend-Elkhart-Mishawaka, IN-MI"
Combined Statistical Area (CSA) (HD2014),534,"Toledo-Port Clinton, OH"
Combined Statistical Area (CSA) (HD2014),536,"Tucson-Nogales, AZ"
Combined Statistical Area (CSA) (HD2014),538,"Tulsa-Muskogee-Bartlesville, OK"
Combined Statistical Area (CSA) (HD2014),545,"Virginia Beach-Norfolk, VA-NC"
Combined Statistical Area (CSA) (HD2014),548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
Combined Statistical Area (CSA) (HD2014),556,"Wichita-Arkansas City-Winfield, KS"
Combined Statistical Area (CSA) (HD2014),-2,Not applicable
New England City and Town Area (NECTA) (HD2014),-2,Not applicable
Fips County code (HD2014),1073,"Jefferson County, AL"
Fips County code (HD2014),1081,"Lee County, AL"
Fips County code (HD2014),1097,"Mobile County, AL"
Fips County code (HD2014),1109,"Pike County, AL"
Fips County code (HD2014),1125,"Tuscaloosa County, AL"
Fips County code (HD2014),4013,"Maricopa County, AZ"
Fips County code (HD2014),4019,"Pima County, AZ"
Fips County code (HD2014),5031,"Craighead County, AR"
Fips County code (HD2014),5119,"Pulaski County, AR"
Fips County code (HD2014),5143,"Washington County, AR"
Fips County code (HD2014),6001,"Alameda County, CA"
Fips County code (HD2014),6019,"Fresno County, CA"
Fips County code (HD2014),6037,"Los Angeles County, CA"
Fips County code (HD2014),6073,"San Diego County, CA"
Fips County code (HD2014),6085,"Santa Clara County, CA"
Fips County code (HD2014),8013,"Boulder County, CO"
Fips County code (HD2014),8041,"El Paso County, CO"
Fips County code (HD2014),8069,"Larimer County, CO"
Fips County code (HD2014),12001,"Alachua County, FL"
Fips County code (HD2014),12057,"Hillsborough County, FL"
Fips County code (HD2014),12086,"Miami-Dade County, FL"
Fips County code (HD2014),12095,"Orange County, FL"
Fips County code (HD2014),12099,"Palm Beach County, FL"
Fips County code (HD2014),13031,"Bulloch County, GA"
Fips County code (HD2014),13059,"Clarke County, GA"
Fips County code (HD2014),13121,"Fulton County, GA"
Fips County code (HD2014),16001,"Ada County, ID"
Fips County code (HD2014),17019,"Champaign County, IL"
Fips County code (HD2014),17031,"Cook County, IL"
Fips County code (HD2014),17037,"DeKalb County, IL"
Fips County code (HD2014),18035,"Delaware County, IN"
Fips County code (HD2014),18105,"Monroe County, IN"
Fips County code (HD2014),18141,"St. Joseph County, IN"
Fips County code (HD2014),18157,"Tippecanoe County, IN"
Fips County code (HD2014),19103,"Johnson County, IA"
Fips County code (HD2014),19169,"Story County, IA"
Fips County code (HD2014),20045,"Douglas County, KS"
Fips County code (HD2014),20161,"Riley County, KS"
Fips County code (HD2014),20173,"Sedgwick County, KS"
Fips County code (HD2014),21067,"Fayette County, KY"
Fips County code (HD2014),21227,"Warren County, KY"
Fips County code (HD2014),22033,"East Baton Rouge Parish, LA"
Fips County code (HD2014),22055,"Lafayette Parish, LA"
Fips County code (HD2014),22061,"Lincoln Parish, LA"
Fips County code (HD2014),22071,"Orleans Parish, LA"
Fips County code (HD2014),22073,"Ouachita Parish, LA"
Fips County code (HD2014),24033,"Prince George's County, MD"
Fips County code (HD2014),26065,"Ingham County, MI"
Fips County code (HD2014),26073,"Isabella County, MI"
Fips County code (HD2014),26077,"Kalamazoo County, MI"
Fips County code (HD2014),26161,"Washtenaw County, MI"
Fips County code (HD2014),27053,"Hennepin County, MN"
Fips County code (HD2014),28035,"Forrest County, MS"
Fips County code (HD2014),28071,"Lafayette County, MS"
Fips County code (HD2014),28105,"Oktibbeha County, MS"
Fips County code (HD2014),29019,"Boone County, MO"
Fips County code (HD2014),31109,"Lancaster County, NE"
Fips County code (HD2014),32003,"Clark County, NV"
Fips County code (HD2014),32031,"Washoe County, NV"
Fips County code (HD2014),34023,"Middlesex County, NJ"
Fips County code (HD2014),35001,"Bernalillo County, NM"
Fips County code (HD2014),36029,"Erie County, NY"
Fips County code (HD2014),37119,"Mecklenburg County, NC"
Fips County code (HD2014),37147,"Pitt County, NC"
Fips County code (HD2014),37189,"Watauga County, NC"
Fips County code (HD2014),39009,"Athens County, OH"
Fips County code (HD2014),39017,"Butler County, OH"
Fips County code (HD2014),39049,"Franklin County, OH"
Fips County code (HD2014),39061,"Hamilton County, OH"
Fips County code (HD2014),39095,"Lucas County, OH"
Fips County code (HD2014),39133,"Portage County, OH"
